"Date","District","Meantemp","Totalrain","meanAOI","meanADI","Number.of.Sites","Total.traps","Number.of.positive.traps","Nummosquito.per.1000.traps","Period","year","month","parks","retail_and_recreation","grocery_and_pharmacy","residential","transit_stations","workplaces","fittednum","predictednum","predictedmin","predictedmax","Nummosquito.per.1000.traps_normal","fittednum_normal","predictednum_normal","predictedmin_normal","predictedmax_normal"
2020-07-01,"New Territories East",30.2064516129032,62.3333333333333,0.0915833333333333,1.55833333333333,26,1430,131,143,2020,2020,7,-21.3364838709677,-23.1105806451613,9.96774193548387,12.516064516129,-26.4239032258065,-17.3732258064516,114,103.658092815976,76.1537818789866,138.48059212793,1.63906193222488,1.3066647571583,1.1881261112007,0.872872481627999,1.5872606077542
2020-07-01,"New Territories West",29.7008709677419,76.25,0.060625,1.09285714285714,34,1870,113,66,2020,2020,7,-21.3364838709677,-23.1105806451613,9.96774193548387,12.516064516129,-26.4239032258065,-17.3732258064516,82,77.2285496656093,54.6658170839351,106.726705263826,0.756490122565329,0.939881667429651,0.885191439425445,0.626578040393332,1.22329845978827
2020-08-01,"Hong Kong Island & Kowloon",28.7161290322581,459.2,0.0617941176470588,1.13636363636364,68,3740,231,70,2020,2020,8,-33.6866451612903,-34.8156451612903,7.94464516129032,17.1244193548387,-34.0599677419355,-27.7142580645161,66,67.3061468385832,46.9538591372684,93.6936428160664,0.80233800878141,0.756490122565329,0.771461140474543,0.538183797782839,1.07391386875028
2020-08-01,"New Territories East",28.589247311828,458.666666666667,0.07525,1.275,26,1430,108,96,2020,2020,8,-33.6866451612903,-34.8156451612903,7.94464516129032,17.1244193548387,-34.0599677419355,-27.7142580645161,93,94.675006364863,62.1687810366307,138.004311743996,1.10034926918593,1.06596335452387,1.08516222983074,0.712576799789968,1.58180149554181
2020-08-01,"New Territories West",28.012064516129,271.125,0.0504375,1.15,34,1870,94,58,2020,2020,8,-33.6866451612903,-34.8156451612903,7.94464516129032,17.1244193548387,-34.0599677419355,-27.7142580645161,67,70.7808744900499,47.4570136030262,100.884352604104,0.664794350133168,0.767952094119349,0.811288369973622,0.543950939956633,1.15633357979398
2020-09-01,"Hong Kong Island & Kowloon",28.0733333333333,644.5,0.0658823529411765,1.12121212121212,68,3740,246,74,2020,2020,9,-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,67,40.541295395832,23.4629392754647,66.9698199512867,0.84818589499749,0.767952094119349,0.464683174590154,0.268931542549078,0.767606171259498
2020-09-01,"New Territories East",27.8233333333333,452.666666666667,0.08225,1.21666666666667,26,1430,118,100,2020,2020,9,-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,82,53.6994509396475,35.5767161639408,78.510984277645,1.14619715540201,0.939881667429651,0.61550157913674,0.407779308656538,0.899890668468489
2020-09-01,"New Territories West",27.6133333333333,190.875,0.056375,1.10625,34,1870,105,62,2020,2020,9,-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,60,41.1487470539917,26.6232019047572,60.8471733120541,0.710642236349249,0.687718293241208,0.471645768216423,0.305154382909262,0.697428569645297
2020-10-01,"Hong Kong Island & Kowloon",25.3924731182796,77.725,0.0422352941176471,1.11724137931034,68,3740,158,47,2020,2020,10,-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,41,35.1998261563518,20.0779979492901,57.515704969271,0.538712663038946,0.469940833714826,0.403459406110558,0.230133441356438,0.659243374267199
2020-10-01,"New Territories East",25.0322580645161,59.3333333333333,0.04025,1.08,26,1430,58,44,2020,2020,10,-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,50,45.768009330059,27.0061156302401,72.648546682905,0.504326748376886,0.573098577701007,0.524591621025265,0.309543329138391,0.832695575520361
2020-10-01,"New Territories West",24.916935483871,19.875,0.0359375,1.12142857142857,34,1870,67,40,2020,2020,10,-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,37,32.4070335035281,18.8449775693822,52.1165783934817,0.458478862160806,0.424092947498745,0.371448496167617,0.216000596836406,0.597358739038948
2020-11-01,"Hong Kong Island & Kowloon",23.4477777777778,2.75,0.0205588235294118,1.07777777777778,68,3740,77,22,2020,2020,11,-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,21,25.1251244785534,13.6740742156159,42.6122616555695,0.252163374188443,0.240701402634423,0.287983462064394,0.15673184968695,0.488420530948601
2020-11-01,"New Territories East",22.9544444444444,2.66666666666667,0.01675,1,26,1430,24,17,2020,2020,11,-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,24,31.800216253947,18.465473417441,51.3533465896867,0.194853516418342,0.275087317296483,0.364493174114429,0.211650731042224,0.588610597814726
2020-11-01,"New Territories West",23.1065714285714,0.375,0.02,1.05555555555556,34,1870,37,21,2020,2020,11,-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,22,27.4345687937554,15.1002870051657,46.087996197565,0.240701402634423,0.252163374188443,0.314454247110833,0.173079060110749,0.528259301398278
2020-12-01,"Hong Kong Island & Kowloon",18.1688172043011,0.8,0.00835294117647059,1.00909090909091,68,3740,31,8,2020,2020,12,-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,4,0.622887599097787,0.137731325149493,1.74253365945622,0.0916957724321611,0.0458478862160806,0.00713951994221073,0.00157867253096099,0.0199728712366098
2020-12-01,"New Territories East",17.2408602150538,1.5,0.00741666666666667,1.075,26,1430,11,8,2020,2020,12,-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,3,0.559964026580035,0.125470632961701,1.55422822875108,0.0916957724321611,0.0343859146620604,0.00641829174393494,0.00143814082587192,0.0178145197464
2020-12-01,"New Territories West",17.5451612903226,0.25,0.0059375,1,34,1870,11,6,2020,2020,12,-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,5,0.855027337034025,0.185517385560796,2.39409543148041,0.0687718293241208,0.0573098577701007,0.00980029901499358,0.00212639499607403,0.027441053733238
2021-01-01,"Hong Kong Island & Kowloon",16,0,0.00108680584073527,1,68,3740,4,1,2021,2021,1,-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,1,1.57321571972225,0.601292873343292,3.37527442811686,0.0114619715540201,0.0114619715540201,0.0180321538277937,0.00689200180989585,0.038687299482087
2021-01-01,"New Territories East",15.310752688172,0,0.00150887573964497,1,26,1430,2,1,2021,2021,1,-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,1,1.59962605081239,0.558347353957201,3.61875729827349,0.0114619715540201,0.0114619715540201,0.0183348682914812,0.00639976148831985,0.0414780932137135
2021-01-01,"New Territories West",15.6774193548387,0,0,0,34,1870,0,0,2021,2021,1,-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,2,2.28888606470592,0.846981845497414,4.96485804802756,0,0.0229239431080403,0.0262351469640524,0.00970808181986284,0.0569070617162398
2021-02-01,"Hong Kong Island & Kowloon",19.2595238095238,66.925,0.00106323105747613,1,68,3740,4,1,2021,2021,2,-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,1,0.776139406886611,0.14224325684621,2.4333326566243,0.0114619715540201,0.0114619715540201,0.0088960878036884,0.00163038816372244,0.027890789691696
2021-02-01,"New Territories East",18.8488095238095,43,0.00202141582969402,1,26,1430,3,2,2021,2021,2,-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,2,0.834817085306679,0.149380419982668,2.63702678434005,0.0229239431080403,0.0229239431080403,0.00956864968459516,0.00171219412456892,0.0302255259892949
2021-02-01,"New Territories West",19.1342857142857,64.125,0.00353067470989406,1,34,1870,7,4,2021,2021,2,-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,2,1.23726506578329,0.228121050317035,3.79574967041968,0.0458478862160806,0.0229239431080403,0.0141814969887909,0.00261471698960705,0.0435067747485317
2021-03-01,"Hong Kong Island & Kowloon",21.8462365591398,7.325,0.021375523588065,1.0715811965812,68,3740,80,23,2021,2021,3,-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,21,2.15459228603537,0.691520288634832,5.14430349432099,0.263625345742463,0.240701402634423,0.0246958754930486,0.00792618587736024,0.0589638603171536
2021-03-01,"New Territories East",21.5838709677419,18,0.0358441509589493,1.03333333333333,26,1430,51,37,2021,2021,3,-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,29,2.64838907214995,0.906170041718279,6.10451350229967,0.424092947498745,0.332397175066584,0.0303557602089605,0.0103864952412802,0.0699697601144907
2021-03-01,"New Territories West",21.7922580645161,11.25,0.0392925961657016,1.04747899159664,34,1870,73,41,2021,2021,3,-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,32,2.85778811086386,0.951880753319751,6.64242917286039,0.469940833714826,0.366783089728644,0.0327558860341385,0.0109104301173702,0.0761353342289193
2021-04-01,"Hong Kong Island & Kowloon",23.8477777777778,32.675,0.0449405020597626,1.13603238866397,68,3740,168,51,2021,2021,4,-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,58,51.4649668029014,30.4502500777803,82.1352053485721,0.584560549255027,0.664794350133168,0.589889985523447,0.349019900204317,0.941431387288936
2021-04-01,"New Territories East",23.77,25.8333333333333,0.0890300944071133,1.12048624452471,26,1430,127,100,2021,2021,4,-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,77,67.3980706371421,40.3004689047942,106.290340882134,1.14619715540201,0.882571809659551,0.772514768438763,0.461922828200424,1.21829686365812
2021-04-01,"New Territories West",24.1093333333333,27.875,0.0419778505251739,1.15496482683983,34,1870,78,48,2021,2021,4,-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,55,49.858400545235,27.5488232637295,83.9859947434168,0.550174634592967,0.630408435471108,0.571475568778426,0.315763828595596,0.962645082685128
2021-05-01,"Hong Kong Island & Kowloon",28.6870967741935,79.275,0.102721116510582,1.22570803034289,68,3740,384,126,2021,2021,5,-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,127,150.579284038972,86.4276955347027,247.329091008347,1.44420841580654,1.45567038736056,1.72593547027942,0.990631787698276,2.83487900561933
2021-05-01,"New Territories East",28.8440860215054,89.5,0.130307020011434,1.31853701853702,26,1430,186,172,2021,2021,5,-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,169,200.286146740955,111.268726006762,335.497092682757,1.97145910729146,1.9370731926294,2.29567411660913,1.27535897234157,3.84545813278622
2021-05-01,"New Territories West",28.8948387096774,70.375,0.0923538193603902,1.16814215196568,34,1870,173,108,2021,2021,5,-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,120,148.054118399055,80.2780974103647,254.110167253776,1.23789292783417,1.37543658648242,1.6969920935455,0.920145268928458,2.91260350865008
2021-06-01,"Hong Kong Island & Kowloon",28.5277777777778,576.65,0.135178185109089,1.22646592195305,68,3740,506,166,2021,2021,6,-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,242,384.210822911825,216.467060573867,630.128276899173,1.90268727796734,2.77379711607287,4.40381352296201,2.48113929068002,7.22251238520205
2021-06-01,"New Territories East",28.4933333333333,366.5,0.202629263118439,1.4685779926743,26,1430,290,298,2021,2021,6,-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,280,395.319660085994,220.449403039411,649.738891386659,3.415667523098,3.20935203512564,4.53114269865057,2.52678478673845,7.44728869061447
2021-06-01,"New Territories West",28.6646666666667,257.25,0.151291814651377,1.42451800922389,34,1870,283,216,2021,2021,6,-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,198,281.490549922527,154.743169000826,468.214086390954,2.47578585566835,2.26947036769599,3.22643667593749,1.7736618012664,5.36665653940464
2021-07-01,"Hong Kong Island & Kowloon",29.4841577060932,371.475,0.0752352941176471,1.13636363636364,68,3740,281,85,2021,2021,7,-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,101,190.057719178856,112.365007668567,306.27761765658,0.974267582091712,1.15765912695603,2.17843617085,1.28792452156437,3.51054534121278
2021-07-01,"New Territories East",29.3258064516129,375.666666666667,0.0861538461538462,1.26153846153846,26,1430,123,109,2021,2021,7,-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,113,207.088340720609,125.367409088729,324.574758788417,1.2493548993882,1.29520278560428,2.37364067050885,1.43695767677622,3.72026665238578
2021-07-01,"New Territories West",29.3184086021505,219.125,0.0539411764705882,1.15625,34,1870,101,62,2021,2021,7,-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,77,138.624955101418,85.1867134690663,214.290325349194,0.710642236349249,0.882571809659551,1.58891529204977,0.976407686562902,2.45618961345418
2021-08-01,"Hong Kong Island & Kowloon",28.5655913978495,341.65,0.0836764705882353,1.15151515151515,68,3740,313,96,2021,2021,8,-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,100,89.6258075315195,57.0863566974615,134.919647654941,1.10034926918593,1.14619715540201,1.02728845643236,0.654322196588951,1.54644516349935
2021-08-01,"New Territories East",28.4462365591398,463.333333333333,0.0967692307692308,1.2,26,1430,138,116,2021,2021,8,-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,123,111.963519698356,73.6008548663798,164.219824573879,1.32958870026634,1.40982250114448,1.28332267787053,0.84361090483001,1.88228295787198
2021-08-01,"New Territories West",28.2684562211982,240.125,0.0884117647058824,1.0875,34,1870,165,96,2021,2021,8,-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,78,66.0543399444879,44.2662550998277,94.8946724132634,1.10034926918593,0.894033781213571,0.757112965463296,0.507378556757224,1.08768003582888
2021-09-01,"Hong Kong Island & Kowloon",29.5255555555556,67.8,0.0555588235294118,1.12121212121212,68,3740,208,62,2021,2021,9,-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,64,102.2744843976,59.5918442280132,163.001290357405,0.710642236349249,0.733566179457289,1.17226723086737,0.683040023393086,1.86831615334515
2021-09-01,"New Territories East",29.0944444444444,125.333333333333,0.0709230769230769,1.12307692307692,26,1430,101,79,2021,2021,9,-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,95,138.822684808959,91.4607582839779,199.467129345255,0.905495752767591,1.08888729763191,1.59118166433299,1.04832060976007,2.28628656251737
2021-09-01,"New Territories West",29.1,63.25,0.0471176470588235,1.08571428571429,34,1870,88,51,2021,2021,9,-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,62,91.2899335489051,60.1393527697119,132.040269658755,0.584560549255027,0.710642236349249,1.04636262150594,0.68931555072362,1.5134418148138
2021-10-01,"Hong Kong Island & Kowloon",25.9021505376344,640.325,0.0285882352941176,1.0551724137931,68,3740,107,30,2021,2021,10,-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,25,24.6776483709288,12.7434639316237,43.6328685064838,0.343859146620604,0.286549288850503,0.282854503647697,0.146065221083952,0.500118697641619
2021-10-01,"New Territories East",25.0688172043011,576.833333333333,0.0294615384615385,1.2,26,1430,42,35,2021,2021,10,-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,41,44.8389135327032,28.192025588194,67.9162525679906,0.401169004390705,0.469940833714826,0.513942351425013,0.323136195342087,0.778454154989955
2021-10-01,"New Territories West",25.2793548387097,395.875,0.0232941176470588,1,34,1870,44,24,2021,2021,10,-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,29,33.6560941518478,20.0322342881282,53.1484946818699,0.275087317296483,0.332397175066584,0.385765193787903,0.229608899573992,0.609186534182583
2021-11-01,"Hong Kong Island & Kowloon",22.0877777777778,2.825,0.0187647058823529,1.09545454545455,68,3740,70,21,2021,2021,11,-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,17,13.8844124625648,7.55261138438635,23.4975315555424,0.240701402634423,0.194853516418342,0.1591427406902,0.086567816846405,0.269328038279318
2021-11-01,"New Territories East",21.1033333333333,4.66666666666667,0.0217692307692308,1.1,26,1430,31,24,2021,2021,11,-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,27,22.885566248914,11.7294096267155,40.2926325406886,0.275087317296483,0.309473231958544,0.262313709342696,0.134442159486863,0.461833008017959
2021-11-01,"New Territories West",21.68,3.75,0.0244117647058824,1.13333333333333,34,1870,46,28,2021,2021,11,-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,25,20.3145903102563,11.4209961546457,33.3673315120665,0.320935203512564,0.286549288850503,0.232845256267731,0.130907133043122,0.382455404624866
2021-12-01,"Hong Kong Island & Kowloon",18.758064516129,19.1,0.00205882352941176,1,68,3740,8,2,2021,2021,12,-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,4,9.49450754182605,4.62346891612189,17.5647864563431,0.0229239431080403,0.0458478862160806,0.10882577536384,0.0529940691974854,0.201327082715043
2021-12-01,"New Territories East",17.6709677419355,27.8333333333333,0,0,26,1430,0,0,2021,2021,12,-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,4,11.3247496528335,5.8928012466766,19.964043819511,0,0.0458478862160806,0.129803958377177,0.0675431202629016,0.228827302362447
2021-12-01,"New Territories West",18.241935483871,33.25,0,0,34,1870,0,0,2021,2021,12,-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,6,14.5067328051351,7.59236469183218,25.4331761452344,0,0.0687718293241208,0.166275758754229,0.0870234681255273,0.29151434150506
2022-01-01,"Hong Kong Island & Kowloon",17.8666666666667,4.125,0.00217647058823529,1,68,3740,8,2,2022,2022,1,-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,2,1.7351605750657,0.398120992942557,4.78163394979634,0.0229239431080403,0.0229239431080403,0.0198883611530603,0.00456325149616584,0.0548069523143026
2022-01-01,"New Territories East",17.2860215053763,8.33333333333333,0.00284615384615385,1,26,1430,4,3,2022,2022,1,-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,2,1.34724828948764,0.316379038165238,3.68377608638113,0.0343859146620604,0.0229239431080403,0.0154421215703096,0.00362632753573821,0.0422233367134801
2022-01-01,"New Territories West",17.840489432703,6.25,0.00176470588235294,1,34,1870,3,2,2022,2022,1,-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,2,2.00873548657519,0.460210452187191,5.45008933488627,0.0229239431080403,0.0229239431080403,0.0230240690066756,0.00527491911183233,0.062468768923335
2022-02-01,"Hong Kong Island & Kowloon",15.2738095238095,168.775,0.001,1,68,3740,4,1,2022,2022,2,-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,2,3.64459278753408,1.07390635793378,9.08227196151658,0.0114619715540201,0.0229239431080403,0.0417742188567026,0.0123090841263184,0.104100742868778
2022-02-01,"New Territories East",14.4404761904762,183.833333333333,0,0,26,1430,0,0,2022,2022,2,-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,1,3.06007992789441,0.851669953075151,7.87581056682596,0,0.0114619715540201,0.0350745490865537,0.00976181677556105,0.0902723166818104
2022-02-01,"New Territories West",14.9080357142857,124.5,0.00117647058823529,1,34,1870,2,1,2022,2022,2,-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,2,3.97484504144346,1.11786339956575,10.1003743357327,0.0114619715540201,0.0229239431080403,0.0455595607966629,0.0128129184871029,0.115770203321123
2022-03-01,"Hong Kong Island & Kowloon",21.4032258064516,82,0.00297058823529412,1.16666666666667,68,3740,11,3,2022,2022,3,-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,8,53.0613710545976,22.9589412037292,105.847966941061,0.0343859146620604,0.0916957724321611,0.608187925645105,0.263154730987565,1.21322638612931
2022-03-01,"New Territories East",21.2698924731183,119,0.00361538461538462,1,26,1430,5,3,2022,2022,3,-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,8,72.6976314352015,28.4535063130967,154.388283296815,0.0343859146620604,0.0916957724321611,0.83325818355492,0.326133279972847,1.7695941114221
2022-03-01,"New Territories West",21.3741935483871,66.125,0.00294117647058824,1.25,34,1870,6,4,2022,2022,3,-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,8,48.2934343537246,21.4132416902484,94.5714587104559,0.0458478862160806,0.0916957724321611,0.55353797080833,0.245437967132985,1.08397536956144
2022-04-01,"Hong Kong Island & Kowloon",23.4133333333333,4.625,0.0210882352941176,1.076,68,3740,79,23,2022,2022,4,-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,25,53.7854511368999,19.6561554486262,117.73849049391,0.263625345742463,0.286549288850503,0.616487310951287,0.225298294613551,1.34951522885447
2022-04-01,"New Territories East",23.2233333333333,14.5,0.0333846153846154,1.14615384615385,26,1430,48,38,2022,2022,4,-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,34,84.700753724663,28.1112350136431,195.013752199128,0.435554919052765,0.389707032836685,0.970837629796153,0.322210176074752,2.23524208034914
2022-04-01,"New Territories West",24.2475632183908,3.75,0.0187058823529412,1.02857142857143,34,1870,35,19,2022,2022,4,-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,30,69.0291352712934,28.1397977026178,141.019671911417,0.217777459526383,0.343859146620604,0.791209984878173,0.322537560803286,1.61636346800591
2022-05-01,"Hong Kong Island & Kowloon",24.8559139784946,455.05,0.0958235294117647,1.22647058823529,68,3740,358,117,2022,2022,5,-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,121,88.1384221261984,46.037920232551,154.819853408987,1.34105067182036,1.38689855803644,1.01024008722671,0.527685332111748,1.77454075577138
2022-05-01,"New Territories East",24.594623655914,521.833333333333,0.148307692307692,1.28461538461538,26,1430,212,190,2022,2022,5,-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,173,121.018869390813,59.7698155092724,220.395385488426,2.17777459526383,1.98292107884548,1.38711483845718,0.685079925156312,2.52616563910564
2022-05-01,"New Territories West",24.7516129032258,373.5,0.0956470588235294,1.21176470588235,34,1870,179,116,2022,2022,5,-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,113,82.5775215988481,43.179473364638,144.585630595561,1.32958870026634,1.29520278560428,0.94650120356748,0.494921895423051,1.65723638500638
