"Date","District","Meantemp","Totalrain","meanAOI","meanADI","Number.of.Sites","Total.traps","Number.of.positive.traps","Nummosquito.per.1000.traps","Period","year","month","parks","retail_and_recreation","grocery_and_pharmacy","residential","transit_stations","workplaces","fittednum","predictednum","predictedmin","predictedmax","meanAOI_normal","fittednum_normal","predictednum_normal","predictedmin_normal","predictedmax_normal"
2020-08-01,"New Territories West",28.012064516129,271.125,0.0504375,1.15,34,1870,94,58,2020,2020,8,-33.6866451612903,-34.8156451612903,7.94464516129032,17.1244193548387,-34.0599677419355,-27.7142580645161,0.0656357674585005,0.082006486683361,0.0688554552296492,0.0967720910078684,0.859274135341386,1.11819811311765,1.39709646467866,1.17305004720683,1.64864941414551
2020-09-01,"Hong Kong Island & Kowloon",28.0733333333333,644.5,0.0658823529411765,1.12121212121212,68,3740,246,74,2020,2020,9,-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,0.0612868793145768,0.0367538024978576,0.0282521563191913,0.0469367952708843,1.12239904550752,1.04410865389452,0.626152998500216,0.481315433808233,0.799634679991767
2020-09-01,"New Territories East",27.8233333333333,452.666666666667,0.08225,1.21666666666667,26,1430,118,100,2020,2020,9,-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,0.0721452518790221,0.0487415192546681,0.0398513749419628,0.0589507355179966,1.40124505837579,1.22909638517637,0.830380705086105,0.67892452531193,1.00430914081715
2020-09-01,"New Territories West",27.6133333333333,190.875,0.056375,1.10625,34,1870,105,62,2020,2020,9,-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,0.0597764008288257,0.0406263072547886,0.0324422117929742,0.0501841442168974,0.960427843962738,1.0183755169469,0.692126593079989,0.552698953892838,0.854957861309976
2020-10-01,"Hong Kong Island & Kowloon",25.3924731182796,77.725,0.0422352941176471,1.11724137931034,68,3740,158,47,2020,2020,10,-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,0.0389268787646117,0.0335760445772432,0.0255551378710696,0.0432528172002132,0.719537959530713,0.663174425615874,0.572015398707201,0.435367910734934,0.736872904104926
2020-10-01,"New Territories East",25.0322580645161,59.3333333333333,0.04025,1.08,26,1430,58,44,2020,2020,10,-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,0.048090371828686,0.0459033022172981,0.0355182127979261,0.0583101886776381,0.685715666864749,0.819287487907606,0.782027664378352,0.605102980734757,0.993396519604868
2020-10-01,"New Territories West",24.916935483871,19.875,0.0359375,1.12142857142857,34,1870,67,40,2020,2020,10,-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,0.0329350334235056,0.0298499167004798,0.0230440415104378,0.0380123867793789,0.61224613112924,0.561094867259924,0.508535541270229,0.392587833331399,0.647594761479318
2020-11-01,"Hong Kong Island & Kowloon",23.4477777777778,2.75,0.0205588235294118,1.07777777777778,68,3740,77,22,2020,2020,11,-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,0.0210650463853245,0.0295624355054028,0.0214627684365416,0.0396662459464764,0.350248630718641,0.35887285291055,0.50363789258965,0.365648610465262,0.675770591085943
2020-11-01,"New Territories East",22.9544444444444,2.66666666666667,0.01675,1,26,1430,24,17,2020,2020,11,-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,0.0269832306866303,0.0401418325730408,0.0295127229132301,0.053276341831079,0.285359935900237,0.459697491290635,0.683872881788715,0.502790968284227,0.907637820293482
2020-11-01,"New Territories West",23.1065714285714,0.375,0.02,1.05555555555556,34,1870,37,21,2020,2020,11,-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,0.019674815892787,0.0278870527163829,0.0198287072127765,0.0380700337982999,0.340728281671925,0.33518831056804,0.475095377647377,0.337810066819252,0.648576859964342
2020-12-01,"Hong Kong Island & Kowloon",18.1688172043011,0.8,0.00835294117647059,1.00909090909091,68,3740,31,8,2020,2020,12,-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,0.00512904259104033,0.0013177416164633,0.000595355549506004,0.00252002605322587,0.142304164698275,0.0873804934333645,0.0224495918332562,0.0101427236683513,0.0429322073442067
2020-12-01,"New Territories East",17.2408602150538,1.5,0.00741666666666667,1.075,26,1430,11,8,2020,2020,12,-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,0.00451173103576916,0.00129854211553316,0.000586634093046175,0.00247314683056667,0.126353404453339,0.076863718159176,0.022122501185212,0.00999414132468957,0.0421335534950674
2020-12-01,"New Territories West",17.5451612903226,0.25,0.0059375,1,34,1870,11,6,2020,2020,12,-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,0.00596395579008208,0.0017067535193746,0.000731203134277132,0.00334619010173757,0.101153708621353,0.1016044204161,0.0290769596947009,0.0124570793747686,0.0570070801756323
2021-01-01,"Hong Kong Island & Kowloon",16,0,0.00108680584073527,1,68,3740,4,1,2021,2021,1,-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,0.00140219513701526,0.00231543394751557,0.00113444381415039,0.00424214361630608,0.018515274331237,0.0238883769801969,0.0394466915130911,0.0193268545724403,0.0722709152494748
2021-01-01,"New Territories East",15.310752688172,0,0.00150887573964497,1,26,1430,2,1,2021,2021,1,-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,0.00141514484382522,0.00236415932477287,0.00113311870561761,0.00438071953829949,0.0257058319012843,0.0241089935476726,0.0402767972164259,0.0193042794747702,0.0746317520385707
2021-01-01,"New Territories West",15.6774193548387,0,0,0,34,1870,0,0,2021,2021,1,-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,0.00169952679884643,0.00275037206586925,0.0014270453325982,0.00480340441198838,0,0.0289538422913166,0.0468564773981046,0.0243117352022063,0.0818327865736072
2021-02-01,"Hong Kong Island & Kowloon",19.2595238095238,66.925,0.00106323105747613,1,68,3740,4,1,2021,2021,2,-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,0.000943019557629178,0.000330254139495955,0.00010566730897922,0.000790198437570579,0.0181136445617033,0.0160656716727004,0.00562634627327485,0.0018001920308693,0.0134621477906632
2021-02-01,"New Territories East",18.8488095238095,43,0.00202141582969402,1,26,1430,3,2,2021,2021,2,-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,0.00112839208456642,0.000386149621215838,0.000121826109906387,0.000928817142936397,0.0344376771098036,0.0192237548013259,0.00657860484525686,0.00207548005455892,0.0158237134550073
2021-02-01,"New Territories West",19.1342857142857,64.125,0.00353067470989406,1,34,1870,7,4,2021,2021,2,-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,0.00211590230630441,0.000720822551258758,0.000228727465470557,0.00171850276535331,0.0601500363522363,0.0360473878506382,0.0122802314640385,0.00389669581404787,0.0292771247143642
2021-03-01,"Hong Kong Island & Kowloon",21.8462365591398,7.325,0.021375523588065,1.0715811965812,68,3740,80,23,2021,2021,3,-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,0.0194368885265166,0.00124096914767887,0.0005741092839488,0.00234441384283281,0.364162271099954,0.331134881434438,0.0211416642648247,0.00978076349058869,0.0399404050098149
2021-03-01,"New Territories East",21.5838709677419,18,0.0358441509589493,1.03333333333333,26,1430,51,37,2021,2021,3,-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,0.0269841234012162,0.00168247141365209,0.000781648631128258,0.00317184956365368,0.610655798211594,0.459712699945979,0.0286632796867906,0.0133164897477772,0.0540369425772782
2021-03-01,"New Territories West",21.7922580645161,11.25,0.0392925961657016,1.04747899159664,34,1870,73,41,2021,2021,3,-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,0.0356910235444836,0.00209480957813916,0.000937216753536147,0.0040477506853085,0.669404938698419,0.608047056171206,0.0356880433994623,0.0159668126993256,0.0689591567820761
2021-04-01,"Hong Kong Island & Kowloon",23.8477777777778,32.675,0.0449405020597626,1.13603238866397,68,3740,168,51,2021,2021,4,-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,0.0463981106104655,0.0234647778986991,0.0168970913409226,0.0316656314244001,0.765625002214826,0.790457425056391,0.399755672661855,0.287865844892306,0.539468809164618
2021-04-01,"New Territories East",23.77,25.8333333333333,0.0890300944071133,1.12048624452471,26,1430,127,100,2021,2021,4,-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,0.0626898301699916,0.0316645960467582,0.0229562266240284,0.042463418359652,1.51675355422125,1.0680099056063,0.539451170042377,0.391091782563825,0.723424378580015
2021-04-01,"New Territories West",24.1093333333333,27.875,0.0419778505251739,1.15496482683983,34,1870,78,48,2021,2021,4,-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,0.0438430098249982,0.0212171918526295,0.0147487911777781,0.029495190704896,0.715152043886171,0.746927670049848,0.361464866092501,0.251266513737119,0.502492282323247
2021-05-01,"Hong Kong Island & Kowloon",28.6870967741935,79.275,0.102721116510582,1.22570803034289,68,3740,384,126,2021,2021,5,-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,0.100191671414128,0.100590524418463,0.0740477788550156,0.132701949897991,1.74999947600361,1.7069068019387,1.71370182687904,1.26150862254461,2.26076536816282
2021-05-01,"New Territories East",28.8440860215054,89.5,0.130307020011434,1.31853701853702,26,1430,186,172,2021,2021,5,-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,0.133327698187559,0.134291994184893,0.0986801278232334,0.176903053653017,2.21996435091425,2.271425875136,2.28785402104574,1.68115551941881,3.01379367468544
2021-05-01,"New Territories West",28.8948387096774,70.375,0.0923538193603902,1.16814215196568,34,1870,173,108,2021,2021,5,-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,0.0946990982302913,0.0960723275965602,0.0684042446498593,0.130359167280449,1.57337790882526,1.6133330507944,1.63672795490991,1.16536303693063,2.22085275338252
2021-06-01,"Hong Kong Island & Kowloon",28.5277777777778,576.65,0.135178185109089,1.22646592195305,68,3740,506,166,2021,2021,6,-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,0.152894696337682,0.206062581680831,0.155959437848555,0.264073356166735,2.30295153658746,2.60477735799446,3.51056746864951,2.65698956343288,4.49886304410149
2021-06-01,"New Territories East",28.4933333333333,366.5,0.202629263118439,1.4685779926743,26,1430,290,298,2021,2021,6,-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,0.18431260456372,0.212908249031318,0.158642245775417,0.276042110805184,3.4520760319397,3.14002585217367,3.62719309231096,2.70269499018165,4.70276770418707
2021-06-01,"New Territories West",28.6646666666667,257.25,0.151291814651377,1.42451800922389,34,1870,283,216,2021,2021,6,-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,0.137133540016857,0.161123139341168,0.117101055904655,0.213927369336286,2.57747000185955,2.33626377247659,2.74496052026512,1.99498207801806,3.6445552478274
2021-07-01,"Hong Kong Island & Kowloon",29.4841577060932,371.475,0.0752352941176471,1.13636363636364,68,3740,281,85,2021,2021,7,-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,0.0767052942455155,0.119155880417221,0.0951719536510669,0.146658039782435,1.28173962428939,1.30678315517069,2.02998891928325,1.62138881154441,2.49852709442209
2021-07-01,"New Territories East",29.3258064516129,375.666666666667,0.0861538461538462,1.26153846153846,26,1430,123,109,2021,2021,7,-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,0.0861846911798162,0.131691359192526,0.106044977071325,0.160879152388128,1.46775259797137,1.46827808660621,2.24354852643548,1.80662614087256,2.74080385750213
2021-07-01,"New Territories West",29.3184086021505,219.125,0.0539411764705882,1.15625,34,1870,101,62,2021,2021,7,-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,0.0626877165332982,0.09965362032619,0.0803594324105765,0.121722689258013,0.918964218509279,1.06797389681637,1.69774034080646,1.36903656606935,2.07371813756842
2021-08-01,"Hong Kong Island & Kowloon",28.5655913978495,341.65,0.0836764705882353,1.15151515151515,68,3740,313,96,2021,2021,8,-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,0.0876856987681474,0.0766196976224435,0.0599178217830087,0.0966343176765848,1.42554700199504,1.49384987342364,1.30532489565588,1.02078482288246,1.64630225062408
2021-08-01,"New Territories East",28.4462365591398,463.333333333333,0.0967692307692308,1.2,26,1430,138,116,2021,2021,8,-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,0.096830767706053,0.0833592427557905,0.0660313876170956,0.104569698976079,1.6486006859357,1.64964905467284,1.42014257728267,1.12493806195929,1.78149269235349
2021-08-01,"New Territories West",28.2684562211982,240.125,0.0884117647058824,1.0875,34,1870,165,96,2021,2021,8,-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,0.0710668915183067,0.0578399137007786,0.0467798584527209,0.0708337869174566,1.50621943339089,1.21072499153989,0.985384720365936,0.796961039372573,1.20675372503501
2021-09-01,"Hong Kong Island & Kowloon",29.5255555555556,67.8,0.0555588235294118,1.12121212121212,68,3740,208,62,2021,2021,9,-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,0.0568067596253754,0.0904297128812372,0.0705378819327528,0.113730583092176,0.94652312364451,0.967783479725212,1.54059803410547,1.2017125651862,1.93756130752716
2021-09-01,"New Territories East",29.0944444444444,125.333333333333,0.0709230769230769,1.12307692307692,26,1430,101,79,2021,2021,9,-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,0.0792726402927346,0.112638524148567,0.094094620141058,0.133357772827634,1.20827490654429,1.350521525527,1.91895653916014,1.60303491176176,2.27193823915773
2021-09-01,"New Territories West",29.1,63.25,0.0471176470588235,1.08571428571429,34,1870,88,51,2021,2021,9,-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,0.0512473900001172,0.0768300901743113,0.0629988983150593,0.0925528757919356,0.802715745938858,0.873071756745546,1.30890923028961,1.07327531850572,1.57676911661907
2021-10-01,"Hong Kong Island & Kowloon",25.9021505376344,640.325,0.0285882352941176,1.0551724137931,68,3740,107,30,2021,2021,10,-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,0.025523905003034,0.0249135681138596,0.0184082304720518,0.0329240317305408,0.487041014389868,0.434835814662061,0.424437862687592,0.313610236868149,0.560907437862955
2021-10-01,"New Territories East",25.0688172043011,576.833333333333,0.0294615384615385,1.2,26,1430,42,35,2021,2021,10,-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,0.040867987467487,0.0441112681048204,0.0356999909171825,0.0538121455068586,0.501918968770567,0.696243957259331,0.751497829186252,0.608199828045746,0.916765993581576
2021-10-01,"New Territories West",25.2793548387097,395.875,0.0232941176470588,1,34,1870,44,24,2021,2021,10,-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,0.0247992368454354,0.0266443151867499,0.0204723166424864,0.0340000586264066,0.3968482339473,0.422490067856015,0.453923586495323,0.348774863571897,0.579239077626011
2021-11-01,"Hong Kong Island & Kowloon",22.0877777777778,2.825,0.0187647058823529,1.09545454545455,68,3740,70,21,2021,2021,11,-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,0.0153993844985891,0.0115380925324965,0.0083577770828633,0.0155216065476939,0.319683299568658,0.262350290950477,0.19656772211846,0.14238655120205,0.264432516389172
2021-11-01,"New Territories East",21.1033333333333,4.66666666666667,0.0217692307692308,1.1,26,1430,31,24,2021,2021,11,-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,0.0268198275477,0.0207911073240229,0.0143707092429245,0.0290748500677947,0.37086962966598,0.456913687753259,0.354205913628545,0.244825353337426,0.495331185173427
2021-11-01,"New Territories West",21.68,3.75,0.0244117647058824,1.13333333333333,34,1870,46,28,2021,2021,11,-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,0.0189664331596324,0.0129660176971813,0.00915553390033439,0.0177977923040047,0.415888932040733,0.323120008996348,0.220894446504418,0.1559774666825,0.303210559464867
2021-12-01,"Hong Kong Island & Kowloon",18.758064516129,19.1,0.00205882352941176,1,68,3740,8,2,2021,2021,12,-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,0.00284210416981887,0.00558104073094756,0.00359783239942056,0.0082809028759809,0.0350749701721098,0.0484192635057498,0.0950809209098393,0.0612941625599073,0.141076890381254
2021-12-01,"New Territories East",17.6709677419355,27.8333333333333,0,0,26,1430,0,0,2021,2021,12,-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,0.00405779911325546,0.00833949903050273,0.00533329365186837,0.0124939391131025,0,0.0691303459614697,0.142075158733394,0.0908601990826448,0.212851920266053
2021-12-01,"New Territories West",18.241935483871,33.25,0,0,34,1870,0,0,2021,2021,12,-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,0.00483888282039893,0.00960546222406894,0.00631683235699479,0.0140506315604951,0,0.0824372114303163,0.16364263191358,0.107616171730423,0.239372377400641
2022-01-01,"Hong Kong Island & Kowloon",17.8666666666667,4.125,0.00217647058823529,1,68,3740,8,2,2022,2022,1,-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,0.00168045604608268,0.00103583125406807,0.000401424771867447,0.00217451333224372,0.0370792541819447,0.0286289450503474,0.0176468501650344,0.00683883863694698,0.0370459095584047
2022-01-01,"New Territories East",17.2860215053763,8.33333333333333,0.00284615384615385,1,26,1430,4,3,2022,2022,1,-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,0.00128943566220228,0.000797385677590119,0.000315084017889611,0.00165716531234156,0.0484882554686971,0.0219673598754342,0.0135845925877542,0.00536790179989066,0.0282321544660229
2022-01-01,"New Territories West",17.840489432703,6.25,0.00176470588235294,1,34,1870,3,2,2022,2022,1,-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,0.00201860535844036,0.00128276284924574,0.00048532456433631,0.00272076351326744,0.0300642601475228,0.0343897967577562,0.0218536790708042,0.00826819024297432,0.0463520538355642
2022-02-01,"Hong Kong Island & Kowloon",15.2738095238095,168.775,0.001,1,68,3740,4,1,2022,2022,2,-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,0.00169947360954386,0.00671588905632632,0.00285736604593094,0.013427325435723,0.0170364140835962,0.0289529361363332,0.114414666903068,0.0486792711468876,0.228753476158181
2022-02-01,"New Territories East",14.4404761904762,183.833333333333,0,0,26,1430,0,0,2022,2022,2,-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,0.00132731457496953,0.00604975621505628,0.00233869159100463,0.0128712066325854,0,0.0226126807183735,0.103066151984509,0.0398429183581794,0.219279205948255
2022-02-01,"New Territories West",14.9080357142857,124.5,0.00117647058823529,1,34,1870,2,1,2022,2022,2,-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,0.00203604327015356,0.00880819087226983,0.00359177690002728,0.0180436573745144,0.0200428400983485,0.0346868762424555,0.150059987027342,0.0611909985647604,0.307399218614762
2022-03-01,"Hong Kong Island & Kowloon",21.4032258064516,82,0.00297058823529412,1.16666666666667,68,3740,11,3,2022,2022,3,-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,0.00682144619084005,0.0613735288659665,0.0351401062662849,0.0994442768837493,0.0506081712483301,0.116212981956121,1.04558485153215,0.598661401294005,1.69417387923535
2022-03-01,"New Territories East",21.2698924731183,119,0.00361538461538462,1,26,1430,5,3,2022,2022,3,-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,0.0073477467001441,0.0954006456119394,0.0499580961338155,0.162895790308995,0.0615931893791557,0.125179255365033,1.62528490248742,0.85110681256379,2.7751601361787
2022-03-01,"New Territories West",21.3741935483871,66.125,0.00294117647058824,1.25,34,1870,6,4,2022,2022,3,-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,0.00660809980523293,0.0607070216874299,0.034386488245504,0.0989805245632283,0.0501071002458714,0.11257832458768,1.03422995924891,0.585822452631121,1.68627320267073
2022-04-01,"Hong Kong Island & Kowloon",23.4133333333333,4.625,0.0210882352941176,1.076,68,3740,79,23,2022,2022,4,-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,0.0228096129909055,0.0953130847134178,0.054582989245003,0.151983094960096,0.359267908762896,0.388594011999642,1.62379317876267,0.929898406698352,2.58924693944673
2022-04-01,"New Territories East",23.2233333333333,14.5,0.0333846153846154,1.14615384615385,26,1430,48,38,2022,2022,4,-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,0.0311442198599722,0.165259072890946,0.0904947719502567,0.267360747342692,0.568754131713906,0.530585825845048,2.81542199684137,1.54170640734518,4.55486840142986
