"Date","District","Meantemp","Totalrain","meanAOI","meanADI","Number.of.Sites","Total.traps","Number.of.positive.traps","Nummosquito.per.1000.traps","Period","year","month","parks","retail_and_recreation","grocery_and_pharmacy","residential","transit_stations","workplaces","fittednum","predictednum","predictedmin","predictedmax"
2020-08-01,"New Territories East",28.589247311828,458.666666666667,0.07525,1.275,26,1430,108,96,"2020","2020","08",-33.6866451612903,-34.8156451612903,7.94464516129032,17.1244193548387,-34.0599677419355,-27.7142580645161,0.0794258565575567,0.0971875116993059,0.0806519296405936,0.115683278574799
2020-08-01,"New Territories West",28.012064516129,271.125,0.0504375,1.15,34,1870,94,58,"2020","2020","08",-33.6866451612903,-34.8156451612903,7.94464516129032,17.1244193548387,-34.0599677419355,-27.7142580645161,0.0656357674585005,0.082006486683361,0.0688554552296492,0.0967720910078684
2020-09-01,"Hong Kong Island & Kowloon",28.0733333333333,644.5,0.0658823529411765,1.12121212121212,68,3740,246,74,"2020","2020","09",-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,0.0612868793145768,0.0367538024978576,0.0282521563191913,0.0469367952708843
2020-09-01,"New Territories East",27.8233333333333,452.666666666667,0.08225,1.21666666666667,26,1430,118,100,"2020","2020","09",-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,0.0721452518790221,0.0487415192546681,0.0398513749419628,0.0589507355179966
2020-09-01,"New Territories West",27.6133333333333,190.875,0.056375,1.10625,34,1870,105,62,"2020","2020","09",-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,0.0597764008288257,0.0406263072547886,0.0324422117929742,0.0501841442168974
2020-10-01,"Hong Kong Island & Kowloon",25.3924731182796,77.725,0.0422352941176471,1.11724137931034,68,3740,158,47,"2020","2020","10",-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,0.0389268787646117,0.0335760445772432,0.0255551378710696,0.0432528172002132
2020-10-01,"New Territories East",25.0322580645161,59.3333333333333,0.04025,1.08,26,1430,58,44,"2020","2020","10",-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,0.048090371828686,0.0459033022172981,0.0355182127979261,0.0583101886776381
2020-10-01,"New Territories West",24.916935483871,19.875,0.0359375,1.12142857142857,34,1870,67,40,"2020","2020","10",-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,0.0329350334235056,0.0298499167004798,0.0230440415104378,0.0380123867793789
2020-11-01,"Hong Kong Island & Kowloon",23.4477777777778,2.75,0.0205588235294118,1.07777777777778,68,3740,77,22,"2020","2020","11",-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,0.0210650463853245,0.0295624355054028,0.0214627684365416,0.0396662459464764
2020-11-01,"New Territories East",22.9544444444444,2.66666666666667,0.01675,1,26,1430,24,17,"2020","2020","11",-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,0.0269832306866303,0.0401418325730408,0.0295127229132301,0.053276341831079
2020-11-01,"New Territories West",23.1065714285714,0.375,0.02,1.05555555555556,34,1870,37,21,"2020","2020","11",-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,0.019674815892787,0.0278870527163829,0.0198287072127765,0.0380700337982999
2020-12-01,"Hong Kong Island & Kowloon",18.1688172043011,0.8,0.00835294117647059,1.00909090909091,68,3740,31,8,"2020","2020","12",-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,0.00512904259104033,0.0013177416164633,0.000595355549506004,0.00252002605322587
2020-12-01,"New Territories East",17.2408602150538,1.5,0.00741666666666667,1.075,26,1430,11,8,"2020","2020","12",-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,0.00451173103576916,0.00129854211553316,0.000586634093046175,0.00247314683056667
2020-12-01,"New Territories West",17.5451612903226,0.25,0.0059375,1,34,1870,11,6,"2020","2020","12",-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,0.00596395579008208,0.0017067535193746,0.000731203134277132,0.00334619010173757
2021-01-01,"Hong Kong Island & Kowloon",16,0,0.00108680584073527,1,68,3740,4,1,"2021","2021","01",-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,0.00140219513701526,0.00231543394751557,0.00113444381415039,0.00424214361630608
2021-01-01,"New Territories East",15.310752688172,0,0.00150887573964497,1,26,1430,2,1,"2021","2021","01",-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,0.00141514484382522,0.00236415932477287,0.00113311870561761,0.00438071953829949
2021-01-01,"New Territories West",15.6774193548387,0,0,0,34,1870,0,0,"2021","2021","01",-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,0.00169952679884643,0.00275037206586925,0.0014270453325982,0.00480340441198838
2021-02-01,"Hong Kong Island & Kowloon",19.2595238095238,66.925,0.00106323105747613,1,68,3740,4,1,"2021","2021","02",-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,0.000943019557629178,0.000330254139495955,0.00010566730897922,0.000790198437570579
2021-02-01,"New Territories East",18.8488095238095,43,0.00202141582969402,1,26,1430,3,2,"2021","2021","02",-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,0.00112839208456642,0.000386149621215838,0.000121826109906387,0.000928817142936397
2021-02-01,"New Territories West",19.1342857142857,64.125,0.00353067470989406,1,34,1870,7,4,"2021","2021","02",-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,0.00211590230630441,0.000720822551258758,0.000228727465470557,0.00171850276535331
2021-03-01,"Hong Kong Island & Kowloon",21.8462365591398,7.325,0.021375523588065,1.0715811965812,68,3740,80,23,"2021","2021","03",-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,0.0194368885265166,0.00124096914767887,0.0005741092839488,0.00234441384283281
2021-03-01,"New Territories East",21.5838709677419,18,0.0358441509589493,1.03333333333333,26,1430,51,37,"2021","2021","03",-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,0.0269841234012162,0.00168247141365209,0.000781648631128258,0.00317184956365368
2021-03-01,"New Territories West",21.7922580645161,11.25,0.0392925961657016,1.04747899159664,34,1870,73,41,"2021","2021","03",-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,0.0356910235444836,0.00209480957813916,0.000937216753536147,0.0040477506853085
2021-04-01,"Hong Kong Island & Kowloon",23.8477777777778,32.675,0.0449405020597626,1.13603238866397,68,3740,168,51,"2021","2021","04",-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,0.0463981106104655,0.0234647778986991,0.0168970913409226,0.0316656314244001
2021-04-01,"New Territories East",23.77,25.8333333333333,0.0890300944071133,1.12048624452471,26,1430,127,100,"2021","2021","04",-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,0.0626898301699916,0.0316645960467582,0.0229562266240284,0.042463418359652
2021-04-01,"New Territories West",24.1093333333333,27.875,0.0419778505251739,1.15496482683983,34,1870,78,48,"2021","2021","04",-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,0.0438430098249982,0.0212171918526295,0.0147487911777781,0.029495190704896
2021-05-01,"Hong Kong Island & Kowloon",28.6870967741935,79.275,0.102721116510582,1.22570803034289,68,3740,384,126,"2021","2021","05",-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,0.100191671414128,0.100590524418463,0.0740477788550156,0.132701949897991
2021-05-01,"New Territories East",28.8440860215054,89.5,0.130307020011434,1.31853701853702,26,1430,186,172,"2021","2021","05",-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,0.133327698187559,0.134291994184893,0.0986801278232334,0.176903053653017
2021-05-01,"New Territories West",28.8948387096774,70.375,0.0923538193603902,1.16814215196568,34,1870,173,108,"2021","2021","05",-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,0.0946990982302913,0.0960723275965602,0.0684042446498593,0.130359167280449
2021-06-01,"Hong Kong Island & Kowloon",28.5277777777778,576.65,0.135178185109089,1.22646592195305,68,3740,506,166,"2021","2021","06",-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,0.152894696337682,0.206062581680831,0.155959437848555,0.264073356166735
2021-06-01,"New Territories East",28.4933333333333,366.5,0.202629263118439,1.4685779926743,26,1430,290,298,"2021","2021","06",-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,0.18431260456372,0.212908249031318,0.158642245775417,0.276042110805184
2021-06-01,"New Territories West",28.6646666666667,257.25,0.151291814651377,1.42451800922389,34,1870,283,216,"2021","2021","06",-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,0.137133540016857,0.161123139341168,0.117101055904655,0.213927369336286
2021-07-01,"Hong Kong Island & Kowloon",29.4841577060932,371.475,0.0752352941176471,1.13636363636364,68,3740,281,85,"2021","2021","07",-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,0.0767052942455155,0.119155880417221,0.0951719536510669,0.146658039782435
2021-07-01,"New Territories East",29.3258064516129,375.666666666667,0.0861538461538462,1.26153846153846,26,1430,123,109,"2021","2021","07",-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,0.0861846911798162,0.131691359192526,0.106044977071325,0.160879152388128
2021-07-01,"New Territories West",29.3184086021505,219.125,0.0539411764705882,1.15625,34,1870,101,62,"2021","2021","07",-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,0.0626877165332982,0.09965362032619,0.0803594324105765,0.121722689258013
2021-08-01,"Hong Kong Island & Kowloon",28.5655913978495,341.65,0.0836764705882353,1.15151515151515,68,3740,313,96,"2021","2021","08",-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,0.0876856987681474,0.0766196976224435,0.0599178217830087,0.0966343176765848
2021-08-01,"New Territories East",28.4462365591398,463.333333333333,0.0967692307692308,1.2,26,1430,138,116,"2021","2021","08",-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,0.096830767706053,0.0833592427557905,0.0660313876170956,0.104569698976079
2021-08-01,"New Territories West",28.2684562211982,240.125,0.0884117647058824,1.0875,34,1870,165,96,"2021","2021","08",-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,0.0710668915183067,0.0578399137007786,0.0467798584527209,0.0708337869174566
2021-09-01,"Hong Kong Island & Kowloon",29.5255555555556,67.8,0.0555588235294118,1.12121212121212,68,3740,208,62,"2021","2021","09",-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,0.0568067596253754,0.0904297128812372,0.0705378819327528,0.113730583092176
2021-09-01,"New Territories East",29.0944444444444,125.333333333333,0.0709230769230769,1.12307692307692,26,1430,101,79,"2021","2021","09",-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,0.0792726402927346,0.112638524148567,0.094094620141058,0.133357772827634
2021-09-01,"New Territories West",29.1,63.25,0.0471176470588235,1.08571428571429,34,1870,88,51,"2021","2021","09",-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,0.0512473900001172,0.0768300901743113,0.0629988983150593,0.0925528757919356
2021-10-01,"Hong Kong Island & Kowloon",25.9021505376344,640.325,0.0285882352941176,1.0551724137931,68,3740,107,30,"2021","2021","10",-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,0.025523905003034,0.0249135681138596,0.0184082304720518,0.0329240317305408
2021-10-01,"New Territories East",25.0688172043011,576.833333333333,0.0294615384615385,1.2,26,1430,42,35,"2021","2021","10",-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,0.040867987467487,0.0441112681048204,0.0356999909171825,0.0538121455068586
2021-10-01,"New Territories West",25.2793548387097,395.875,0.0232941176470588,1,34,1870,44,24,"2021","2021","10",-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,0.0247992368454354,0.0266443151867499,0.0204723166424864,0.0340000586264066
2021-11-01,"Hong Kong Island & Kowloon",22.0877777777778,2.825,0.0187647058823529,1.09545454545455,68,3740,70,21,"2021","2021","11",-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,0.0153993844985891,0.0115380925324965,0.0083577770828633,0.0155216065476939
2021-11-01,"New Territories East",21.1033333333333,4.66666666666667,0.0217692307692308,1.1,26,1430,31,24,"2021","2021","11",-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,0.0268198275477,0.0207911073240229,0.0143707092429245,0.0290748500677947
2021-11-01,"New Territories West",21.68,3.75,0.0244117647058824,1.13333333333333,34,1870,46,28,"2021","2021","11",-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,0.0189664331596324,0.0129660176971813,0.00915553390033439,0.0177977923040047
2021-12-01,"Hong Kong Island & Kowloon",18.758064516129,19.1,0.00205882352941176,1,68,3740,8,2,"2021","2021","12",-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,0.00284210416981887,0.00558104073094756,0.00359783239942056,0.0082809028759809
2021-12-01,"New Territories East",17.6709677419355,27.8333333333333,0,0,26,1430,0,0,"2021","2021","12",-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,0.00405779911325546,0.00833949903050273,0.00533329365186837,0.0124939391131025
2021-12-01,"New Territories West",18.241935483871,33.25,0,0,34,1870,0,0,"2021","2021","12",-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,0.00483888282039893,0.00960546222406894,0.00631683235699479,0.0140506315604951
2022-01-01,"Hong Kong Island & Kowloon",17.8666666666667,4.125,0.00217647058823529,1,68,3740,8,2,"2022","2022","01",-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,0.00168045604608268,0.00103583125406807,0.000401424771867447,0.00217451333224372
2022-01-01,"New Territories East",17.2860215053763,8.33333333333333,0.00284615384615385,1,26,1430,4,3,"2022","2022","01",-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,0.00128943566220228,0.000797385677590119,0.000315084017889611,0.00165716531234156
2022-01-01,"New Territories West",17.840489432703,6.25,0.00176470588235294,1,34,1870,3,2,"2022","2022","01",-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,0.00201860535844036,0.00128276284924574,0.00048532456433631,0.00272076351326744
2022-02-01,"Hong Kong Island & Kowloon",15.2738095238095,168.775,0.001,1,68,3740,4,1,"2022","2022","02",-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,0.00169947360954386,0.00671588905632632,0.00285736604593094,0.013427325435723
2022-02-01,"New Territories East",14.4404761904762,183.833333333333,0,0,26,1430,0,0,"2022","2022","02",-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,0.00132731457496953,0.00604975621505628,0.00233869159100463,0.0128712066325854
2022-02-01,"New Territories West",14.9080357142857,124.5,0.00117647058823529,1,34,1870,2,1,"2022","2022","02",-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,0.00203604327015356,0.00880819087226983,0.00359177690002728,0.0180436573745144
2022-03-01,"Hong Kong Island & Kowloon",21.4032258064516,82,0.00297058823529412,1.16666666666667,68,3740,11,3,"2022","2022","03",-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,0.00682144619084005,0.0613735288659665,0.0351401062662849,0.0994442768837493
2022-03-01,"New Territories East",21.2698924731183,119,0.00361538461538462,1,26,1430,5,3,"2022","2022","03",-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,0.0073477467001441,0.0954006456119394,0.0499580961338155,0.162895790308995
2022-03-01,"New Territories West",21.3741935483871,66.125,0.00294117647058824,1.25,34,1870,6,4,"2022","2022","03",-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,0.00660809980523293,0.0607070216874299,0.034386488245504,0.0989805245632283
2022-04-01,"Hong Kong Island & Kowloon",23.4133333333333,4.625,0.0210882352941176,1.076,68,3740,79,23,"2022","2022","04",-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,0.0228096129909055,0.0953130847134178,0.054582989245003,0.151983094960096
2022-04-01,"New Territories East",23.2233333333333,14.5,0.0333846153846154,1.14615384615385,26,1430,48,38,"2022","2022","04",-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,0.0311442198599722,0.165259072890946,0.0904947719502567,0.267360747342692
2022-04-01,"New Territories West",24.2475632183908,3.75,0.0187058823529412,1.02857142857143,34,1870,35,19,"2022","2022","04",-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,0.0265265541354294,0.116908874131633,0.0690507605423143,0.181691317486935
2022-05-01,"Hong Kong Island & Kowloon",24.8559139784946,455.05,0.0958235294117647,1.22647058823529,68,3740,358,117,"2022","2022","05",-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,0.0974069055294623,0.0573541508325449,0.0377969328978233,0.0830565952106512
2022-05-01,"New Territories East",24.594623655914,521.833333333333,0.148307692307692,1.28461538461538,26,1430,212,190,"2022","2022","05",-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,0.133486250385587,0.0744310795654959,0.0474973469746245,0.110291921728486
2022-05-01,"New Territories West",24.7516129032258,373.5,0.0956470588235294,1.21176470588235,34,1870,179,116,"2022","2022","05",-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,0.0977195247351476,0.0574721372142012,0.0372605177386422,0.084287285866944
2022-06-01,"Hong Kong Island & Kowloon",28.2111111111111,351.325,0.194647058823529,1.4,68,3740,728,273,"2022","2022","06",-38.8191,-14.8048,10.0857666666667,6.82396666666667,-9.3381,-0.1667,0.197190116992141,0.194157592719911,0.146865421497604,0.248787556136818
2022-06-01,"New Territories East",28.3265079365079,361.666666666667,0.262461538461538,1.61538461538462,26,1430,375,424,"2022","2022","06",-38.8191,-14.8048,10.0857666666667,6.82396666666667,-9.3381,-0.1667,0.266166375524772,0.26411616014611,0.200524513890025,0.33599100265928
2022-06-01,"New Territories West",28.058,242.75,0.199352941176471,1.52941176470588,34,1870,373,305,"2022","2022","06",-38.8191,-14.8048,10.0857666666667,6.82396666666667,-9.3381,-0.1667,0.191725426310615,0.184254053320987,0.13286765198397,0.245068597409548
2022-07-01,"Hong Kong Island & Kowloon",29.8193548387097,139.825,0.0938235294117647,1.17647058823529,68,3740,351,110,"2022","2022","07",-40.059935483871,-15.4838064516129,9.75574193548387,7.94932258064516,-11.7235483870968,-1.91241935483871,0.089394128044198,0.0755738940088977,0.0578527985066734,0.0967333326304666
2022-07-01,"New Territories East",29.9150537634409,199.666666666667,0.131769230769231,1.10869230769231,26,1430,188,146,"2022","2022","07",-40.059935483871,-15.4838064516129,9.75574193548387,7.94932258064516,-11.7235483870968,-1.91241935483871,0.127171335553893,0.105426881575176,0.0783116011978852,0.138087878489494
2022-07-01,"New Territories West",29.6625806451613,122,0.0764117647058824,1.15882352941176,34,1870,143,89,"2022","2022","07",-40.059935483871,-15.4838064516129,9.75574193548387,7.94932258064516,-11.7235483870968,-1.91241935483871,0.0849670069816563,0.0750203169552205,0.0585074414184124,0.0945329165385435
2022-08-01,"Hong Kong Island & Kowloon",28.6290322580645,536.275,0.0675,1.1,68,3740,252,74,"2022","2022","08",-38.825,-13.2257741935484,11.3962903225806,8.53916129032258,-10.0690967741935,-2.03690322580645,0.0580207964280638,0.0460362222465551,0.0355494040652495,0.0584918607460496
2022-08-01,"New Territories East",28.4860215053763,559.666666666667,0.0738461538461539,1.06923076923077,26,1430,106,79,"2022","2022","08",-38.825,-13.2257741935484,11.3962903225806,8.53916129032258,-10.0690967741935,-2.03690322580645,0.0817802541669947,0.0674768493823621,0.0518868382039689,0.0859804902730661
2022-08-01,"New Territories West",28.2412903225806,423.75,0.0475882352941176,1.0875,34,1870,89,52,"2022","2022","08",-38.825,-13.2257741935484,11.3962903225806,8.53916129032258,-10.0690967741935,-2.03690322580645,0.0559576123701033,0.0473306532747808,0.0379931042301101,0.0581323848358247
