"Date","District","Meantemp","Totalrain","meanAOI","meanADI","Number.of.Sites","Total.traps","Number.of.positive.traps","Nummosquito.per.1000.traps","Period","year","month","parks","retail_and_recreation","grocery_and_pharmacy","residential","transit_stations","workplaces","fittednum","predictednum","predictedmin","predictedmax"
2020-07-01,"New Territories East",30.2064516129032,62.3333333333333,0.0915833333333333,1.55833333333333,26,1430,131,143,"2020","2020","07",-21.3364838709677,-23.1105806451613,9.96774193548387,12.516064516129,-26.4239032258065,-17.3732258064516,122,119.543565372396,84.4520867012326,164.233715010411
2020-07-01,"New Territories West",29.7008709677419,76.25,0.060625,1.09285714285714,34,1870,113,66,"2020","2020","07",-21.3364838709677,-23.1105806451613,9.96774193548387,12.516064516129,-26.4239032258065,-17.3732258064516,84,85.6467125503858,59.4088125570257,119.816674090248
2020-08-01,"Hong Kong Island & Kowloon",28.7161290322581,459.2,0.0617941176470588,1.13636363636364,68,3740,231,70,"2020","2020","08",-33.6866451612903,-34.8156451612903,7.94464516129032,17.1244193548387,-34.0599677419355,-27.7142580645161,60,51.0235925709105,31.802860310451,77.8137763838553
2020-08-01,"New Territories East",28.589247311828,458.666666666667,0.07525,1.275,26,1430,108,96,"2020","2020","08",-33.6866451612903,-34.8156451612903,7.94464516129032,17.1244193548387,-34.0599677419355,-27.7142580645161,94,81.9865805543377,50.7999751422683,125.236369883066
2020-08-01,"New Territories West",28.012064516129,271.125,0.0504375,1.15,34,1870,94,58,"2020","2020","08",-33.6866451612903,-34.8156451612903,7.94464516129032,17.1244193548387,-34.0599677419355,-27.7142580645161,64,56.7078548457364,35.2325150706594,86.2551995788622
2020-09-01,"Hong Kong Island & Kowloon",28.0733333333333,644.5,0.0658823529411765,1.12121212121212,68,3740,246,74,"2020","2020","09",-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,70,46.9052546895593,24.3466800893696,83.8707710003143
2020-09-01,"New Territories East",27.8233333333333,452.666666666667,0.08225,1.21666666666667,26,1430,118,100,"2020","2020","09",-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,90,64.3134060880864,38.2111797608159,102.806284884368
2020-09-01,"New Territories West",27.6133333333333,190.875,0.056375,1.10625,34,1870,105,62,"2020","2020","09",-28.6952,-21.8476,13.1475666666667,10.4000333333333,-22.1429333333333,-13.8856,64,48.1339376916511,28.9730311697581,75.7679826370243
2020-10-01,"Hong Kong Island & Kowloon",25.3924731182796,77.725,0.0422352941176471,1.11724137931034,68,3740,158,47,"2020","2020","10",-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,42,36.6568209988656,21.594760063594,58.2547404843008
2020-10-01,"New Territories East",25.0322580645161,59.3333333333333,0.04025,1.08,26,1430,58,44,"2020","2020","10",-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,51,48.6027939317854,29.6714872038183,74.9133080934793
2020-10-01,"New Territories West",24.916935483871,19.875,0.0359375,1.12142857142857,34,1870,67,40,"2020","2020","10",-15.2764838709677,-15.9262903225806,22.5944193548387,8.22587096774194,-15.3133225806452,-13.2949032258065,36,32.4610403403356,20.2461018359366,49.3730160181289
2020-11-01,"Hong Kong Island & Kowloon",23.4477777777778,2.75,0.0205588235294118,1.07777777777778,68,3740,77,22,"2020","2020","11",-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,22,34.2540144762907,18.3802600732848,58.7403457671979
2020-11-01,"New Territories East",22.9544444444444,2.66666666666667,0.01675,1,26,1430,24,17,"2020","2020","11",-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,25,43.6419852611745,23.9630171712956,73.5719122544814
2020-11-01,"New Territories West",23.1065714285714,0.375,0.02,1.05555555555556,34,1870,37,21,"2020","2020","11",-14.9476666666667,-14.3857666666667,26.5666666666667,6.58103333333333,-13.6048333333333,-4.5572,23,36.9200797562217,19.7956895405121,63.2918490290363
2020-12-01,"Hong Kong Island & Kowloon",18.1688172043011,0.8,0.00835294117647059,1.00909090909091,68,3740,31,8,"2020","2020","12",-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,4,0.740635003746751,0.164466642147729,2.04651467735287
2020-12-01,"New Territories East",17.2408602150538,1.5,0.00741666666666667,1.075,26,1430,11,8,"2020","2020","12",-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,4,0.657586542903682,0.149722726754164,1.78929966381819
2020-12-01,"New Territories West",17.5451612903226,0.25,0.0059375,1,34,1870,11,6,"2020","2020","12",-20.9217419354839,-25.9538709677419,23.6958064516129,12.9032258064516,-24.7374516129032,-20.0922258064516,5,1.04931895223093,0.231216303909202,2.88058547712992
2021-01-01,"Hong Kong Island & Kowloon",16,0,0.00108680584073527,1,68,3740,4,1,"2021","2021","01",-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,1,1.63377032424893,0.577475995715521,3.69951190917045
2021-01-01,"New Territories East",15.310752688172,0,0.00150887573964497,1,26,1430,2,1,"2021","2021","01",-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,1,1.69592299260795,0.591284209648238,3.84929204642638
2021-01-01,"New Territories West",15.6774193548387,0,0,0,34,1870,0,0,"2021","2021","01",-23.364064516129,-28.3501290322581,22.7833548387097,12.2165806451613,-25.8803225806452,-20.2718387096774,2,2.24103745574122,0.841021152640432,4.82830595168731
2021-02-01,"Hong Kong Island & Kowloon",19.2595238095238,66.925,0.00106323105747613,1,68,3740,4,1,"2021","2021","02",-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,2,1.01261094265777,0.19514991152337,3.12187396595824
2021-02-01,"New Territories East",18.8488095238095,43,0.00202141582969402,1,26,1430,3,2,"2021","2021","02",-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,2,1.13733520966094,0.216856076678421,3.51036418882209
2021-02-01,"New Territories West",19.1342857142857,64.125,0.00353067470989406,1,34,1870,7,4,"2021","2021","02",-21.13775,-24.7193928571429,26.8673214285714,10.93375,-21.9948928571429,-24.1224285714286,2,1.45393127374928,0.287483870357642,4.33946280427346
2021-03-01,"Hong Kong Island & Kowloon",21.8462365591398,7.325,0.021375523588065,1.0715811965812,68,3740,80,23,"2021","2021","03",-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,23,1.69783471678091,0.554056314463605,4.00964461143188
2021-03-01,"New Territories East",21.5838709677419,18,0.0358441509589493,1.03333333333333,26,1430,51,37,"2021","2021","03",-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,31,1.99520990370431,0.670210180468943,4.64504309578267
2021-03-01,"New Territories West",21.7922580645161,11.25,0.0392925961657016,1.04747899159664,34,1870,73,41,"2021","2021","03",-19.9815161290323,-17.7557741935484,25.9032903225806,7.62216129032258,-14.4009677419355,-9.35487096774193,33,2.36029263147224,0.786421512550527,5.4760730354698
2021-04-01,"Hong Kong Island & Kowloon",23.8477777777778,32.675,0.0449405020597626,1.13603238866397,68,3740,168,51,"2021","2021","04",-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,55,43.2093505894376,25.8278860793481,68.4402312942022
2021-04-01,"New Territories East",23.77,25.8333333333333,0.0890300944071133,1.12048624452471,26,1430,127,100,"2021","2021","04",-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,76,58.8200403626015,35.2799517846866,92.7066159512075
2021-04-01,"New Territories West",24.1093333333333,27.875,0.0419778505251739,1.15496482683983,34,1870,78,48,"2021","2021","04",-13.0571,-14.1904666666667,30.6809666666667,7.619,-11.1381666666667,-12.2333666666667,57,45.5463003250952,25.7835907918807,75.2380233072325
2021-05-01,"Hong Kong Island & Kowloon",28.6870967741935,79.275,0.102721116510582,1.22570803034289,68,3740,384,126,"2021","2021","05",-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,125,129.669642892436,75.2457687970163,210.37023295965
2021-05-01,"New Territories East",28.8440860215054,89.5,0.130307020011434,1.31853701853702,26,1430,186,172,"2021","2021","05",-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,165,171.170850397193,96.5053197487551,282.815679485328
2021-05-01,"New Territories West",28.8948387096774,70.375,0.0923538193603902,1.16814215196568,34,1870,173,108,"2021","2021","05",-15.5621935483871,-10.8802258064516,38.6497419354839,6.52990322580645,-6.91716129032258,-6.00922580645161,117,125.040466237873,68.4866166588442,212.011170207026
2021-06-01,"Hong Kong Island & Kowloon",28.5277777777778,576.65,0.135178185109089,1.22646592195305,68,3740,506,166,"2021","2021","06",-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,227,250.253862394973,140.261012335444,412.429514616055
2021-06-01,"New Territories East",28.4933333333333,366.5,0.202629263118439,1.4685779926743,26,1430,290,298,"2021","2021","06",-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,269,258.982604577589,140.617197368721,434.687734361755
2021-06-01,"New Territories West",28.6646666666667,257.25,0.151291814651377,1.42451800922389,34,1870,283,216,"2021","2021","06",-20.4857333333333,-9.1905,40.5095,6.4144,-6.7619,-3.56676666666667,190,182.882090132602,98.0439377065165,310.086325155897
2021-07-01,"Hong Kong Island & Kowloon",29.4841577060932,371.475,0.0752352941176471,1.13636363636364,68,3740,281,85,"2021","2021","07",-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,94,164.767977831387,91.686157820827,275.382797491673
2021-07-01,"New Territories East",29.3258064516129,375.666666666667,0.0861538461538462,1.26153846153846,26,1430,123,109,"2021","2021","07",-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,110,188.176120450279,106.637978416879,309.016861417124
2021-07-01,"New Territories West",29.3184086021505,219.125,0.0539411764705882,1.15625,34,1870,101,62,"2021","2021","07",-19.8571935483871,-7.10138709677419,38.2534838709677,6.35022580645161,-6.24890322580645,-5.3731935483871,73,126.544780955454,71.6222056836241,207.815416507153
2021-08-01,"Hong Kong Island & Kowloon",28.5655913978495,341.65,0.0836764705882353,1.15151515151515,68,3740,313,96,"2021","2021","08",-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,101,96.934868823445,63.1279553902893,142.876322059011
2021-08-01,"New Territories East",28.4462365591398,463.333333333333,0.0967692307692308,1.2,26,1430,138,116,"2021","2021","08",-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,127,123.709641053713,83.774395698181,177.125579513655
2021-08-01,"New Territories West",28.2684562211982,240.125,0.0884117647058824,1.0875,34,1870,165,96,"2021","2021","08",-20.5575806451613,-3.70974193548387,40.046064516129,5.66354838709677,-3.68677419354839,-3.175,79,71.0938592475116,48.5572404796544,100.443803235189
2021-09-01,"Hong Kong Island & Kowloon",29.5255555555556,67.8,0.0555588235294118,1.12121212121212,68,3740,208,62,"2021","2021","09",-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,61,85.7935319342276,45.6517142380106,146.273674821331
2021-09-01,"New Territories East",29.0944444444444,125.333333333333,0.0709230769230769,1.12307692307692,26,1430,101,79,"2021","2021","09",-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,87,115.648335415815,69.7332682162302,178.762891497322
2021-09-01,"New Territories West",29.1,63.25,0.0471176470588235,1.08571428571429,34,1870,88,51,"2021","2021","09",-17.038,-2.22376666666667,41.7667,4.93816666666667,-1.56193333333333,-1.219,58,79.0693677873711,47.2768137879042,123.514977830252
2021-10-01,"Hong Kong Island & Kowloon",25.9021505376344,640.325,0.0285882352941176,1.0551724137931,68,3740,107,30,"2021","2021","10",-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,26,25.9987723541555,14.2847295775098,44.070204222396
2021-10-01,"New Territories East",25.0688172043011,576.833333333333,0.0294615384615385,1.2,26,1430,42,35,"2021","2021","10",-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,40,43.6658382119377,28.3212981452001,64.651575202147
2021-10-01,"New Territories West",25.2793548387097,395.875,0.0232941176470588,1,34,1870,44,24,"2021","2021","10",-19.1567419354839,-4.53916129032258,42.0322258064516,7.13367741935484,-5.94467741935484,-5.36864516129032,29,33.4923320459637,20.5430523203412,51.8979857867817
2021-11-01,"Hong Kong Island & Kowloon",22.0877777777778,2.825,0.0187647058823529,1.09545454545455,68,3740,70,21,"2021","2021","11",-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,18,12.1526637358962,6.48007166796009,20.8408651998443
2021-11-01,"New Territories East",21.1033333333333,4.66666666666667,0.0217692307692308,1.1,26,1430,31,24,"2021","2021","11",-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,24,16.5851057610783,8.43276497449741,29.2733670589463
2021-11-01,"New Territories West",21.68,3.75,0.0244117647058824,1.13333333333333,34,1870,46,28,"2021","2021","11",-7.18566666666667,-0.0286,43.5904666666667,3.79983333333333,0.818966666666667,4.6047,24,15.8817993285694,8.52009709962167,27.0399783862774
2021-12-01,"Hong Kong Island & Kowloon",18.758064516129,19.1,0.00205882352941176,1,68,3740,8,2,"2021","2021","12",-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,4,10.0066119880503,4.79568745614403,18.7206458871478
2021-12-01,"New Territories East",17.6709677419355,27.8333333333333,0,0,26,1430,0,0,"2021","2021","12",-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,4,10.0909283363016,5.00474521886876,18.4628458311553
2021-12-01,"New Territories West",18.241935483871,33.25,0,0,34,1870,0,0,"2021","2021","12",-5.34096774193548,1.58067741935484,50.0230322580645,4.25354838709677,1.61290322580645,1.80651612903226,5,12.9666497326358,6.54560075420722,23.388833774099
2022-01-01,"Hong Kong Island & Kowloon",17.8666666666667,4.125,0.00217647058823529,1,68,3740,8,2,"2022","2022","01",-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,2,2.01488398141536,0.453724468203111,5.48059380284204
2022-01-01,"New Territories East",17.2860215053763,8.33333333333333,0.00284615384615385,1,26,1430,4,3,"2022","2022","01",-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,2,1.53179177577312,0.352228956039422,4.14006645047896
2022-01-01,"New Territories West",17.840489432703,6.25,0.00176470588235294,1,34,1870,3,2,"2022","2022","01",-13.5022580645161,-9.57612903225806,49.6128064516129,8.67287096774194,-7.22583870967742,-2.64983870967742,2,2.1793953363342,0.492137036622423,5.82696660837893
2022-02-01,"Hong Kong Island & Kowloon",15.2738095238095,168.775,0.001,1,68,3740,4,1,"2022","2022","02",-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,1,2.58895459723116,0.731096611358969,6.61329147498251
2022-02-01,"New Territories East",14.4404761904762,183.833333333333,0,0,26,1430,0,0,"2022","2022","02",-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,1,2.27123748705231,0.61615959492987,5.93759797709926
2022-02-01,"New Territories West",14.9080357142857,124.5,0.00117647058823529,1,34,1870,2,1,"2022","2022","02",-28.4898571428571,-27.7601428571429,35.9489642857143,18.1173214285714,-28.4591428571429,-30.2550714285714,1,2.60172668275681,0.694336733894882,6.82083985581778
2022-03-01,"Hong Kong Island & Kowloon",21.4032258064516,82,0.00297058823529412,1.16666666666667,68,3740,11,3,"2022","2022","03",-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,7,67.4294076160983,29.4644255762698,133.226648941021
2022-03-01,"New Territories East",21.2698924731183,119,0.00361538461538462,1,26,1430,5,3,"2022","2022","03",-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,7,95.1926363537872,36.9707145885297,202.719955751219
2022-03-01,"New Territories West",21.3741935483871,66.125,0.00294117647058824,1.25,34,1870,6,4,"2022","2022","03",-46.0000322580645,-40.9907741935484,9.10593548387097,20.5852580645161,-36.7742903225806,-33.9908387096774,6,58.996966336249,27.1106097216953,112.631703502503
2022-04-01,"Hong Kong Island & Kowloon",23.4133333333333,4.625,0.0210882352941176,1.076,68,3740,79,23,"2022","2022","04",-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,25,42.2322307189632,15.1933778530345,92.9648401338747
2022-04-01,"New Territories East",23.2233333333333,14.5,0.0333846153846154,1.14615384615385,26,1430,48,38,"2022","2022","04",-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,35,66.9357331145151,22.1483246900825,154.409612080021
2022-04-01,"New Territories West",24.2475632183908,3.75,0.0187058823529412,1.02857142857143,34,1870,35,19,"2022","2022","04",-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,26,49.3176884145719,19.1827941845938,103.660276521546
2022-05-01,"Hong Kong Island & Kowloon",24.8559139784946,455.05,0.0958235294117647,1.22647058823529,68,3740,358,117,"2022","2022","05",-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,119,66.5114475712526,35.9828666958934,114.405260508428
2022-05-01,"New Territories East",24.594623655914,521.833333333333,0.148307692307692,1.28461538461538,26,1430,212,190,"2022","2022","05",-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,168,87.6157198981439,44.8548901824782,157.047760651877
2022-05-01,"New Territories West",24.7516129032258,373.5,0.0956470588235294,1.21176470588235,34,1870,179,116,"2022","2022","05",-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,113,64.0563964640314,34.676927175822,109.764706660691
2022-06-01,"Hong Kong Island & Kowloon",28.2111111111111,351.325,0.194647058823529,1.4,68,3740,728,273,"2022","2022","06",-38.8191,-14.8048,10.0857666666667,6.82396666666667,-9.3381,-0.1667,298,149.967317039284,108.772000801515,202.620799552926
2022-06-01,"New Territories East",28.3265079365079,361.666666666667,0.262461538461538,1.61538461538462,26,1430,375,424,"2022","2022","06",-38.8191,-14.8048,10.0857666666667,6.82396666666667,-9.3381,-0.1667,430,177.355980695033,126.083815836805,241.350223918346
2022-06-01,"New Territories West",28.058,242.75,0.199352941176471,1.52941176470588,34,1870,373,305,"2022","2022","06",-38.8191,-14.8048,10.0857666666667,6.82396666666667,-9.3381,-0.1667,274,124.672298286959,89.7421737548115,170.290404521396
2022-07-01,"Hong Kong Island & Kowloon",29.8193548387097,139.825,0.0938235294117647,1.17647058823529,68,3740,351,110,"2022","2022","07",-40.059935483871,-15.4838064516129,9.75574193548387,7.94932258064516,-11.7235483870968,-1.91241935483871,97,65.3814244405242,39.0612374891756,102.29203080199
2022-07-01,"New Territories East",29.9150537634409,199.666666666667,0.131769230769231,1.10869230769231,26,1430,188,146,"2022","2022","07",-40.059935483871,-15.4838064516129,9.75574193548387,7.94932258064516,-11.7235483870968,-1.91241935483871,139,88.469600487092,47.9316343597191,147.869319411038
2022-07-01,"New Territories West",29.6625806451613,122,0.0764117647058824,1.15882352941176,34,1870,143,89,"2022","2022","07",-40.059935483871,-15.4838064516129,9.75574193548387,7.94932258064516,-11.7235483870968,-1.91241935483871,89,63.5066041106848,39.9034396103136,95.4380183274407
2022-08-01,"Hong Kong Island & Kowloon",28.6290322580645,536.275,0.0675,1.1,68,3740,252,74,"2022","2022","08",-38.825,-13.2257741935484,11.3962903225806,8.53916129032258,-10.0690967741935,-2.03690322580645,64,88.6877279322728,51.79976228082,142.57357910343
2022-08-01,"New Territories East",28.4860215053763,559.666666666667,0.0738461538461539,1.06923076923077,26,1430,106,79,"2022","2022","08",-38.825,-13.2257741935484,11.3962903225806,8.53916129032258,-10.0690967741935,-2.03690322580645,89,127.605554154947,71.9349759212647,209.245055634698
2022-08-01,"New Territories West",28.2412903225806,423.75,0.0475882352941176,1.0875,34,1870,89,52,"2022","2022","08",-38.825,-13.2257741935484,11.3962903225806,8.53916129032258,-10.0690967741935,-2.03690322580645,66,89.8420713137241,55.359589215999,138.45695585688
